ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition,Certainty
P000057,19578,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,17142,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,7723,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,18453,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,13082,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,9046,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,18587,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,12742,Ban processed foods ,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,821,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,14321,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,3911,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,17226,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,4004,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,7161,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,19262,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,3450,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,7413,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,2779,Green,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,1238,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,4025,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,14380,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,1451,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,288,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,50
P000057,11322,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,8659,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000057,16023,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Health,50
P000058,299,,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Very harmful,Health,50
P000058,10658,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Health,50
P000058,19578,,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Slightly harmful,Extremely harmful,Extremely harmful,Health,50
P000058,17142,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health,50
P000058,7723,,Very harmful,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health,50
P000058,18453,,Extremely harmful,Very harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Moderately harmful,Health,50
P000058,13082,,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Health,50
P000058,9046,,Very harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Health,50
P000058,18587,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Health,50
P000058,12742,I hope that they will be able to cut spending and cause prices to go down,Extremely harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Moderately harmful,Health,50
P000058,821,,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Extremely harmful,Health,50
P000058,14321,,Very harmful,Extremely harmful,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Health,50
P000058,3911,,Moderately harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Health,50
P000058,17226,,Very harmful,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Health,50
P000058,4004,,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Health,50
P000058,7161,,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Very harmful,Health,50
P000058,19262,,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Health,50
P000058,3450,,Very harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Health,50
P000058,7413,,Very harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health,50
P000058,2779,Green,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Health,50
P000058,1238,,Very harmful,Slightly harmful,Extremely harmful,Extremely harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
P000058,4025,,Very harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
P000058,14380,,Very harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Health,50
P000058,1451,,Very harmful,Extremely harmful,Extremely harmful,Very harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Health,50
P000058,288,,Very harmful,Moderately harmful,Slightly harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Health,50
P000058,11322,,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Health,50
P000058,8659,,Extremely harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Very harmful,Extremely harmful,Health,50
P000058,16023,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Health,50
P000059,299,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,10658,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,19578,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,17142,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,7723,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,18453,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,13082,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,9046,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,18587,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,12742,Be more predictable in policy.,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,821,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,14321,,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health,50
P000059,3911,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,17226,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,4004,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,7161,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,19262,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,3450,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,7413,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,2779,Green,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,1238,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,4025,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,14380,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,1451,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,288,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,11322,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
P000059,8659,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000059,16023,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health,50
P000060,16228,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Health,75
P000060,13144,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,75
P000060,11203,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,75
P000060,19470,,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,75
P000060,16808,,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,75
P000060,12652,,Extremely harmful,Very harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,75
P000060,4974,,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,75
